"user_id","jumlah_transaksi","biaya","age"
64681,"1","27.95000076","29"
64683,"3","135.300000665","38"
64684,"5","395.09000015","65"
64685,"2","94.98999786","16"
64686,"1","12","41"
64687,"5","333.98999786","61"
64688,"4","149.88999938999999","65"
64689,"1","59","13"
64690,"1","33.99000168","48"
64691,"6","163.95999908","42"
64692,"1","85","37"
64695,"1","44.99000168","39"
64696,"1","39.95000076","36"
64697,"1","405.2600098","33"
64698,"3","147.80999946999998","40"
64701,"1","21.98999977","20"
64702,"1","85","21"
64703,"1","89.5","36"
64704,"1","15.94999981","64"
64706,"3","144.95000076","50"
64709,"6","125.23999977","47"
64712,"3","168.94000244","41"
64713,"1","22.57999992","59"
64714,"2","62.98999977","51"
64715,"2","69.94000053","22"
64716,"3","233.95000076","47"
64717,"1","91.84999847","49"
64718,"4","211.60000038","12"
64721,"1","14.94999981","53"
64724,"3","221.98999786000002","20"
64725,"4","401.98999786","57"
64726,"2","94.96999930999999","21"
64727,"1","99.65000153","63"
64728,"1","35","46"
64729,"3","109.94999885","65"
64730,"1","31.03000069","44"
64731,"4","339.93999858","16"
64732,"1","29.98999977","67"
64735,"1","15.94999981","37"
64736,"1","16.5","50"
64737,"1","59.99000168","53"
64738,"1","36.99000168","16"
64739,"4","611.48999977","27"
64740,"1","88.94999695","50"
64741,"3","158.96999931","20"
64742,"4","212","27"
64743,"2","78.48999977","49"
64744,"1","27.59000015","25"
64745,"1","23.98999977","29"
64746,"1","39.95000076","62"
64747,"6","220.74999713999998","68"
64748,"1","58.99000168","41"
64749,"2","60.890001299999994","68"
64750,"5","350.26000214","47"
64751,"1","11.98999977","23"
64752,"1","239.9499969","32"
64753,"1","39.97000122","38"
64754,"2","24.670000076","65"
64755,"1","20.5","31"
64757,"1","35.09999847","40"
64759,"2","95.45000076","59"
64760,"4","365.2000008","46"
64761,"2","61.579999920000006","28"
64762,"1","139.5","48"
64764,"1","56","32"
64768,"4","157.06000137","62"
64769,"3","205","50"
64770,"10","465.29999923199995","68"
64771,"1","105.8399963","43"
64773,"6","439.74999844200005","15"
64774,"2","276.4499969","64"
64775,"4","210.719998601","31"
64776,"3","230","48"
64777,"2","29.81000042","25"
64779,"1","22.98999977","56"
64782,"4","200.44999695","62"
64783,"1","89.98000336","50"
64784,"1","7.739999771","32"
64785,"4","155.90000152","27"
64787,"1","47.99000168","16"
64788,"3","109.630000114","55"
64789,"3","173.94999981","66"
64790,"1","59.97999954","36"
64791,"1","12.13000011","17"
64793,"1","9.119999886","35"
64794,"1","23.95000076","42"
64795,"3","99.45000076","62"
64796,"7","430.9300003","53"
64797,"1","28.79999924","42"
64798,"4","507.26000214","40"
64799,"6","340.86000061000004","32"
64801,"1","9.989999771","37"
64802,"7","536.64999966","29"
64803,"1","8.989999771","18"
64804,"1","69.94999695","47"
64805,"1","44.5","40"
64806,"9","745.89000225","30"
64807,"2","70.96999930999999","32"
64808,"5","285.5","42"
64810,"1","99.72000122","38"
64811,"1","11.94999981","56"
64812,"1","58.45000076","57"
64813,"1","44","50"
64814,"1","19.77000046","23"
64815,"1","25.98999977","30"
64816,"2","103.47999954","51"
64817,"1","65","51"
64819,"3","208.45000076","52"
64820,"1","110","47"
64821,"7","679.07999421","35"
64822,"2","74.8900013","65"
64823,"1","8","16"
64824,"1","26.77000046","47"
64825,"3","254.86999516000003","26"
64826,"1","18","26"
64827,"1","40.22000122","58"
64828,"4","208.88999938999999","23"
64829,"4","82.90000057","48"
64830,"3","144.93000030000002","56"
64831,"1","39","56"
64835,"1","98.84999847","24"
64837,"2","33.44999981","56"
64839,"3","116.91000367000001","36"
64840,"2","36","42"
64841,"1","59.99000168","22"
64842,"3","333.82999421","24"
64843,"2","212.98999977","33"
64845,"1","79","16"
64846,"4","215.49000168","39"
64847,"2","268.45999908","15"
64848,"2","62","68"
64850,"1","29.98999977","70"
64851,"2","42.890001301","34"
64852,"1","55","50"
64853,"1","52.99000168","19"
64854,"4","178.29999733","38"
64856,"1","59","67"
64857,"1","60","27"
64858,"4","342.98000145","30"
64859,"3","140.65000153","22"
64860,"5","281.40999985","43"
64861,"2","40","41"
64862,"2","117.5","30"
64863,"2","47.99000168","12"
64865,"3","201.95000076","54"
64866,"3","74.21999931","45"
64867,"4","320.47999954","67"
64868,"2","146.9900055","12"
64869,"2","65.70999908","37"
64871,"3","63.49000168","28"
64872,"2","248.98999786000002","70"
64873,"1","45.18999863","37"
64875,"1","24.95000076","47"
64876,"4","194.02999878","18"
64877,"3","94.98000145","28"
64879,"3","126.74000168","45"
64880,"3","123.4600029","27"
64881,"5","251.599998471","47"
64882,"2","38.98999977","25"
64883,"1","55","23"
64884,"1","40","18"
64885,"1","37.5","69"
64886,"3","104.70000076000001","52"
64887,"2","82.27000046","60"
64889,"4","541.62999725","24"
64890,"1","39.99000168","66"
64893,"2","52.14999962","38"
64894,"1","32.49000168","13"
64895,"1","86","47"
64896,"1","49.5","56"
64900,"1","24","64"
64901,"5","237.8900032","29"
64902,"2","50","35"
64903,"4","277.87000274999997","59"
64904,"1","38.97000122","29"
64905,"5","228.29999736000002","14"
64906,"1","245","18"
64907,"2","115.5","23"
64908,"1","35","25"
64909,"2","52.70000076","36"
64910,"3","191.98999977","53"
64911,"1","26.96999931","33"
64912,"1","25","66"
64913,"2","68.49000168","25"
64914,"1","78","66"
64915,"1","88","64"
64916,"3","115.99000168","36"
64917,"9","452.38000298000003","39"
64918,"2","320","37"
64919,"2","73.94000053","52"
64923,"1","39","67"
64924,"1","21.98999977","51"
64925,"3","194.45000076","21"
64926,"1","36","40"
64927,"1","24","19"
64928,"1","60","18"
64931,"1","25","27"
64932,"1","24.98999977","70"
64933,"3","84.94000052999999","22"
64934,"1","19.95000076","18"
64935,"2","54.5","21"
64937,"4","137.91999816999999","54"
64938,"1","24.97999954","62"
64939,"1","52.68999863","49"
64940,"3","61.74000168","39"
64941,"4","211.88000107","54"
64942,"2","143","56"
64944,"2","190.2600021","36"
64946,"1","120","20"
64947,"1","59.99000168","40"
64948,"2","53.950001719999996","25"
64949,"1","119.9899979","26"
64950,"2","257","21"
64951,"1","239.5","25"
64952,"1","13.97999954","29"
64953,"2","114.96999930999999","47"
64955,"2","35.589999197","70"
64956,"1","28.89999962","13"
64957,"1","44.5","13"
64958,"2","90.79000091","44"
64959,"1","25","37"
64960,"2","387","37"
64961,"1","15.98999977","47"
64963,"4","149.95999908","31"
64964,"1","25.05999947","32"
64966,"3","90.44000244","15"
64971,"1","22.5","53"
64972,"2","100.42000008","27"
64973,"1","37.5","63"
64974,"1","60","64"
64975,"2","244.9499969","13"
64976,"1","34.99000168","39"
64977,"1","25","48"
64979,"2","107.98999786","58"
64980,"2","102.69999695","17"
64981,"3","88.93999862","42"
64982,"1","18.35000038","26"
64983,"3","93.94000244","14"
64984,"3","214.95000076","19"
64985,"1","32.99000168","29"
64986,"3","116.52000236","44"
64987,"1","98","30"
64988,"4","200.5900011","65"
64989,"1","28","55"
64990,"1","12.97999954","47"
64991,"1","36","15"
64993,"1","159.9499969","48"
64994,"2","31.010000227","56"
64995,"2","50.67000103","36"
64996,"2","165","66"
64997,"2","70.98999977","52"
64998,"1","73.70999908","36"
64999,"3","414.94000245","26"
65000,"6","317.959999081","17"
65001,"1","230.1799927","64"
65003,"5","221.66999626","55"
65004,"2","130.77999878","60"
65005,"4","143.70999908","15"
65007,"2","36.65000057","28"
65010,"1","119","25"
65011,"2","88.94000244","43"
65012,"2","92.62999725","58"
65013,"1","49.99000168","62"
65015,"6","147.81999968899999","23"
65016,"2","133.93999481","23"
65017,"1","29.95000076","41"
65019,"1","49.95000076","49"
65020,"3","92.969999311","49"
65021,"2","45.95000076","57"
65022,"1","24","13"
65023,"2","85.65000153","35"
65024,"2","129.93999862","19"
65025,"1","37.95000076","18"
65026,"4","166.65999793999998","59"
65027,"1","56.24000168","51"
65028,"2","109.99000168","37"
65029,"2","69.90000152","21"
65030,"4","302.45000075999997","31"
65031,"2","80.94000244","15"
65032,"1","12.94999981","13"
65033,"4","288.58000088","66"
65034,"7","351.449999809","26"
65035,"1","22.98999977","23"
65036,"4","129.92999934899998","43"
65037,"5","233.88999939","22"
65038,"1","65","25"
65039,"6","302.83999824600005","56"
65040,"1","20.98999977","44"
65041,"1","59.5","61"
65042,"1","149.9900055","62"
65043,"4","134.47999954099998","17"
65044,"2","60.36000061","63"
65046,"2","78","22"
65047,"1","1.950000048","41"
65048,"2","69.99000168","38"
65049,"1","27.98999977","58"
65050,"1","162","37"
65051,"4","214.46999935000002","37"
65052,"1","26.98999977","56"
65053,"1","42","19"
65054,"1","24","48"
65055,"3","135.98000336","58"
65057,"2","153","53"
65058,"2","92.90000153","62"
65059,"7","578.49000168","30"
65060,"6","430.9299984","43"
65061,"5","248.45000076","51"
65062,"2","49","33"
65063,"1","57.06000137","15"
65065,"2","428.99000168","33"
65066,"3","64.980000019","23"
65067,"3","108.57000350999999","40"
65068,"1","49.95000076","67"
65069,"2","190.40000538","32"
65071,"5","414.27999877999997","63"
65072,"1","144.7200012","53"
65074,"4","147.54999924","18"
65075,"5","1234.8799972499999","15"
65076,"1","25.5","58"
65077,"2","183.5","52"
65079,"1","9.579999924","46"
65081,"2","57.35000038","43"
65082,"3","269.48999357499997","37"
65083,"1","85.98999786","19"
65084,"2","94.79999924","65"
65085,"2","178","38"
65086,"1","59.5","47"
65087,"3","100.9300003","37"
65088,"1","25","20"
65089,"2","143.5","54"
65090,"5","186.970001221","32"
65091,"1","136.5","27"
65092,"1","43.95000076","25"
65093,"5","483.67000194","55"
65094,"1","14.98999977","19"
65095,"1","59.5","39"
65096,"1","140.0800018","40"
65097,"1","38","65"
65099,"1","25","22"
65100,"1","98.5","42"
65101,"4","253.110000134","67"
65102,"1","68","53"
65103,"2","62","70"
65104,"1","83.81999969","13"
65106,"1","84.94999695","15"
65107,"1","19.98999977","70"
65108,"1","81.70999908","41"
65109,"4","265.4300041","58"
65110,"5","227.58000183","67"
65111,"4","309.96000672","28"
65112,"2","83.45000076","20"
65113,"4","220.95999908","37"
65114,"1","11.98999977","48"
65116,"3","213.43000414","15"
65117,"2","117.15000153","61"
65118,"2","115.90000153","56"
65119,"1","58","66"
65120,"1","29.98999977","12"
65121,"1","68.48000336","38"
65122,"2","106.00000191","49"
65123,"2","93.35000228999999","66"
65125,"6","286.5300026","32"
65126,"1","59.5","59"
65128,"1","28.96999931","18"
65129,"6","231.64999960999998","59"
65130,"1","6.980000019","60"
65131,"1","20","22"
65132,"2","230","41"
65133,"2","131.98999977","60"
65134,"4","196.76000405","69"
65135,"1","68","47"
65137,"5","338.5300045","31"
65141,"1","51.5","59"
65142,"1","198","62"
65143,"1","31.98999977","60"
65144,"7","254.16000175099998","39"
65145,"4","158.5","16"
65146,"4","336.979989971","31"
65147,"1","124.9899979","70"
65148,"4","288.95999908","57"
65149,"4","141.27000045","43"
65151,"1","35.95000076","39"
65152,"4","338.40000342999997","61"
65153,"4","281.71999931","28"
65155,"1","14.75","58"
65156,"1","30","42"
65157,"1","38","15"
65158,"3","182.09999847","59"
65159,"4","89","38"
65160,"3","291.71000098999997","41"
65161,"2","27.73999977","22"
65162,"1","44","44"
65163,"1","129.9900055","25"
65165,"4","92.299999238","47"
65166,"2","176.94999695","42"
65167,"2","69","68"
65168,"1","29.18000031","62"
65169,"1","7.989999771","57"
65172,"2","714","29"
65174,"2","174.99000168","44"
65175,"1","13.5","24"
65176,"2","54.159999850000005","40"
65177,"1","109","47"
65181,"7","243.90999983999998","48"
65182,"2","915.27000046","43"
65185,"1","89","12"
65186,"1","55","33"
65188,"2","126.99000168","50"
65189,"1","13.98999977","19"
65191,"1","131.4299927","24"
65192,"3","92.9699974","47"
65193,"2","299","44"
65194,"1","99","69"
65195,"1","50.49000168","57"
65196,"1","79.5","35"
65197,"5","226.37999916200002","36"
65198,"3","52.56999969","33"
65199,"3","126.94000244","30"
65200,"4","183.5","29"
65202,"3","481.97999576","49"
65203,"4","564.09999469","25"
65204,"1","69","44"
65206,"1","29.5","40"
65207,"6","297.34999847","23"
65208,"1","170.0099945","29"
65210,"3","86.95000076","46"
65211,"2","128.36000061","21"
65212,"1","25","47"
65213,"2","64.42000055","46"
65214,"3","200.8999939","42"
65216,"1","159.9900055","60"
65217,"2","145.95000076","48"
65218,"1","40","59"
65221,"5","271.37999916","42"
65222,"2","51.449999809","40"
65223,"1","42.99000168","38"
65224,"3","300.99000168","59"
65226,"1","48.91999817","29"
65227,"2","210.5","46"
65228,"2","310","15"
65229,"2","106.97999763","34"
65230,"2","94.989999771","44"
65232,"1","79.94999695","19"
65234,"2","213.5","44"
65235,"3","261.65000153","41"
65236,"1","23.72999954","31"
65237,"2","49.88000107","60"
65239,"2","298.98999977","33"
65240,"1","179","58"
65241,"1","398","19"
65242,"2","200","39"
65243,"2","43.95000076","14"
65244,"1","169","70"
65245,"1","28","34"
65246,"2","76.98999977","42"
65247,"3","51.680000785000004","49"
65248,"2","49.77000046","55"
65249,"1","21.98999977","48"
65250,"1","26.44000053","51"
65251,"1","35.95999908","30"
65252,"4","371.65999607000003","28"
65253,"5","156.95000267","49"
65255,"5","179.880001069","18"
65256,"3","157.94000244","13"
65257,"1","49.95000076","44"
65259,"2","37.80000019","58"
65260,"3","135.79000092","35"
65261,"1","45","67"
65262,"1","19.95000076","26"
65263,"4","182.41999912","55"
65264,"1","51.95000076","47"
65265,"1","32.5","37"
65266,"1","24.98999977","23"
65268,"1","68","68"
65269,"4","301.99000168","53"
65270,"2","148.95000076","64"
65272,"1","28.55999947","13"
65273,"3","129.5","24"
65274,"5","335.98999977","34"
65275,"2","59.29999924","52"
65276,"2","135.48999786000002","45"
65277,"2","102.99000168","34"
65278,"2","58.890001299999994","60"
65279,"2","146","19"
65280,"1","24","69"
65281,"4","267.5","25"
65282,"3","394.06999969000003","50"
65283,"1","15.75","13"
65284,"1","62","39"
65285,"2","184.9900055","42"
65286,"1","21.98999977","69"
65287,"1","98","13"
65289,"4","137.03999901","46"
65290,"2","170.94999981","12"
65291,"2","142.47999767000002","17"
65293,"1","16.02000046","34"
65294,"1","20","31"
65295,"4","351.88999748000003","50"
65296,"1","24.98999977","44"
65297,"1","139.9900055","64"
65298,"4","215.44999786","56"
65299,"1","19.98999977","40"
65300,"2","292.5","20"
65301,"1","8.75","69"
65303,"1","26","36"
65304,"1","6.980000019","42"
65306,"3","145.52000046","45"
65307,"1","37.5","16"
65308,"2","68.98999977","65"
65309,"2","203.4600067","21"
65310,"2","177","38"
65311,"1","75","18"
65313,"4","477.75","54"
65314,"1","28","45"
65315,"1","85","25"
65316,"1","25","43"
65317,"1","189","52"
65318,"3","151.9299984","52"
65319,"6","432.65001107","34"
65320,"1","12.94999981","26"
65321,"2","129.84999847","42"
65322,"3","222.94000244","44"
65323,"1","55","16"
65324,"1","239.5","40"
65325,"4","461.04000472","29"
65327,"1","85","55"
65328,"5","509","47"
65330,"1","49.99000168","63"
65332,"1","11.43999958","58"
65333,"1","29.98999977","21"
65334,"6","198.28000069","30"
65335,"1","23.45000076","66"
65336,"1","16.5","39"
65337,"2","74.48999977","68"
65338,"1","21.85000038","60"
65340,"2","80.83999634","17"
65341,"1","118","52"
65342,"3","243.96000288000002","45"
65343,"4","252.30000019","56"
65345,"3","136.13000107","52"
65346,"1","13.31000042","35"
65347,"3","81.94000053100001","33"
65348,"2","55","24"
65350,"2","217.98999977","52"
65351,"2","126.95000076","49"
65352,"2","79.57000350999999","24"
65353,"2","25.920000076","15"
65354,"1","49.99000168","15"
65355,"4","371.11999989000003","51"
65356,"1","34.25","64"
65357,"4","186.21000099","56"
65358,"1","39.5","20"
65359,"1","69.5","66"
65360,"1","21.95000076","70"
65361,"1","119","21"
65364,"1","199","33"
65365,"1","39.5","35"
65366,"2","62.559997550000006","13"
65367,"3","419.94000626","66"
65368,"1","34.99000168","39"
65369,"3","129.979999541","35"
65370,"3","109.890001299","33"
65372,"1","53","30"
65373,"4","483.89000034000003","61"
65376,"2","100.94999695","33"
65377,"3","75.94000053100001","54"
65378,"4","260.140001281","63"
65379,"2","184.88000107","46"
65380,"1","31.97999954","19"
65382,"1","129.8800049","40"
65384,"1","69.5","54"
65386,"1","54.5","53"
65387,"1","55.38000107","55"
65388,"1","86.51000214","67"
65389,"5","218.88999938999999","12"
65390,"3","117.119997979","39"
65391,"1","73","37"
65392,"1","70","26"
65393,"1","104.5","16"
65395,"2","469.5","14"
65397,"1","24.98999977","29"
65399,"8","432.33000278000003","54"
65403,"1","126","22"
65405,"3","176.38000107","52"
65406,"1","10.98999977","66"
65407,"6","246.24999809000002","58"
65409,"1","60","39"
65410,"4","1119.98999786","25"
65411,"1","13.98999977","48"
65413,"2","71","59"
65414,"1","34","68"
65415,"1","25.97999954","69"
65416,"4","409.01000210999996","40"
65417,"2","79.48999977","55"
65418,"1","6.5","39"
65419,"1","12.80000019","15"
65420,"4","194.49000168","69"
65421,"1","239.9900055","32"
65422,"1","62","42"
65423,"2","104.5","63"
65424,"1","142.9900055","40"
65426,"1","49.99000168","65"
65427,"2","77.90000153","16"
65428,"2","97.44999695","35"
65430,"2","31.95999908","14"
65433,"4","369.48999404","69"
65434,"2","73.99000168","35"
65435,"5","418.06999969000003","29"
65436,"4","135","32"
65437,"2","31.979999541","45"
65438,"1","35","35"
65439,"3","174.04999923","43"
65440,"1","25","15"
65441,"3","143.90999603","62"
65442,"1","42.99000168","53"
65444,"2","141.15000153","65"
65445,"1","99.75","64"
65446,"2","79.410002712","19"
65447,"8","283.09999751000004","27"
65448,"2","159.9899979","48"
65449,"1","49.99000168","69"
65450,"3","336.5","48"
65451,"3","199.43999481","57"
65453,"3","89.44000052999999","69"
65454,"4","109.63999939","59"
65456,"1","75","44"
65457,"1","98","18"
65459,"2","152","63"
65460,"1","118","17"
65461,"2","57.98999977","12"
65462,"2","519.98999977","31"
65465,"2","126.97999954","55"
65466,"1","91.15000153","62"
65467,"7","191.970000261","36"
65468,"1","25","30"
65469,"3","265.98999977","61"
65470,"3","95.98999977","58"
65471,"1","44.40000153","51"
65474,"2","247","66"
65475,"1","20","36"
65476,"2","18.939999579000002","12"
65477,"1","37.5","13"
65481,"2","208","26"
65482,"6","1179.45000076","31"
65483,"3","163","57"
65484,"1","100","69"
65485,"2","82.3599987","66"
65486,"3","101.26000023","52"
65487,"2","99.97000122","65"
65488,"1","5.989999771","54"
65490,"6","305.47000313","55"
65492,"1","48.95000076","64"
65493,"1","14.98999977","36"
65495,"2","47.98999977","67"
65496,"7","211.84000206","43"
65497,"2","36.779999734","14"
65498,"1","189","33"
65500,"4","207.57999992","56"
65502,"1","45","65"
65503,"1","73","70"
65505,"1","250","15"
65508,"1","24","51"
65509,"4","139.04999923","62"
65511,"1","64.51999664","60"
65512,"3","341","67"
65513,"4","1102.340002061","37"
65515,"1","169","66"
65517,"8","546.6599921400001","67"
65518,"2","23.819999214","17"
65520,"2","117.43999672","70"
65521,"1","46.99000168","54"
65522,"1","12.80000019","41"
65523,"2","61.28999901","51"
65524,"2","86","39"
65525,"1","30.79999924","45"
65526,"1","49.99000168","13"
65527,"2","128.5","16"
65528,"1","37","34"
65529,"1","48","22"
65530,"2","213.70999526","47"
65531,"7","497.37000657","58"
65532,"3","149.280002597","42"
65534,"1","10.98999977","39"
65536,"4","329.84000015000004","37"
65537,"1","71","33"
65538,"1","22.98999977","14"
65539,"2","82","51"
65540,"1","19","41"
65541,"5","254.97999762999999","25"
65542,"4","179.35000229","70"
65543,"4","152.14000034","15"
65545,"2","279.4900055","29"
65546,"4","379.37001413999997","53"
65548,"1","16","21"
65549,"3","196.90000153","31"
65550,"4","184.98000048","30"
65551,"1","38","50"
65552,"3","189.73000336","61"
65553,"1","47.5","36"
65555,"1","25.98999977","23"
65556,"2","261.90000153","69"
65559,"2","100.73000336","70"
65560,"1","22","24"
65561,"1","55.49000168","35"
65562,"3","86","42"
65564,"3","223.93000411999998","27"
65565,"6","174.82999992","21"
65567,"5","214.06000041299998","32"
65569,"3","140.98999977","20"
65570,"3","65.77999973","31"
65571,"4","155.41999817","51"
65572,"2","67.97999954","32"
65573,"2","73.88000011","44"
65574,"3","117.47999954","17"
65575,"5","185.679999352","60"
65576,"2","52.95000076","52"
65577,"1","12","31"
65578,"1","18","17"
65579,"2","82.949999809","52"
65582,"1","50","13"
65583,"3","164.75999832","23"
65584,"1","150","38"
65585,"1","249.9900055","49"
65586,"2","77.40999794","56"
65587,"4","152.88000297","50"
65588,"1","54","47"
65591,"1","12.98999977","18"
65592,"1","134","67"
65593,"1","13","17"
65594,"1","235","46"
65596,"4","123.770000458","18"
65597,"1","94.94999695","13"
65598,"2","33.98999977","31"
65599,"1","12","35"
65600,"1","94","57"
65601,"2","84.95000076","52"
65602,"2","79","54"
65603,"1","29.98999977","22"
65604,"3","211.45000076","60"
65606,"1","69.94999695","19"
65608,"1","48","48"
65609,"1","69.98999786","55"
65610,"1","53.68999863","22"
65611,"1","9","14"
65612,"1","98","54"
65613,"1","22","60"
65614,"3","207.89999771","67"
65615,"5","112.21000146499999","36"
65617,"5","337.80000114999996","26"
65618,"3","132.67999839","54"
65619,"1","99.98999786","40"
65620,"2","125.95999908","67"
65621,"1","29.98999977","17"
65624,"2","154.98999786000002","47"
65625,"1","29.98999977","15"
65627,"2","87.95000076","56"
65628,"1","62","48"
65631,"2","77","50"
65633,"2","49.98999977","45"
65634,"5","142.97999954099998","19"
65635,"6","219.84000206000002","32"
65637,"2","293.9499969","23"
65639,"1","59.99000168","18"
65640,"5","290.44000625","70"
65641,"4","204.47999954","13"
65643,"1","55.52000046","54"
65644,"2","134.94999695","21"
65646,"1","22","41"
65647,"4","305.88000489","28"
65648,"2","59.62000084","67"
65649,"1","49.99000168","19"
65650,"2","40.60000038","24"
65652,"3","197.50999833999998","12"
65653,"2","105.60000228999999","37"
65655,"3","118.5900011","58"
65656,"1","128","66"
65657,"2","56.98999977","64"
65658,"1","8.979999542","21"
65659,"1","10.68999958","61"
65660,"1","16.96999931","18"
65661,"3","117.95000076","23"
65662,"1","8.720000267","25"
65664,"3","143.25","30"
65665,"1","8.979999542","35"
65667,"1","49.5","55"
65668,"3","66.75","60"
65669,"4","263.300005939","64"
65670,"2","222.98999786000002","59"
65672,"5","262.860004431","14"
65673,"2","72.87000084","69"
65674,"1","27.95000076","61"
65675,"1","49.5","12"
65676,"1","10","40"
65677,"1","50","62"
65678,"2","83.98999977","69"
65680,"1","52.00999832","59"
65681,"2","89.06000137999999","40"
65682,"7","430.48999977","30"
65683,"1","60.31999969","53"
65684,"1","49.93999863","64"
65685,"1","19.97999954","26"
65686,"3","154.97999954","27"
65688,"2","165.98999404","29"
65690,"2","121.45000076","27"
65693,"3","833.06999969","49"
65694,"3","94.08000183","66"
65695,"2","189.92999645999998","22"
65696,"1","74.98999786","20"
65697,"1","20.95000076","51"
65698,"1","107.9499969","35"
65699,"2","61.10999965","43"
65700,"2","57.48999977","31"
65701,"1","9.020000458","69"
65702,"3","94.4600029","54"
65703,"1","37.97999954","38"
65704,"2","146.07000351","56"
65705,"3","124.39999962","43"
65707,"4","241.88999938999999","19"
65708,"2","161.99000168","31"
65709,"3","203.84000019","50"
65711,"3","212.17999840099998","49"
65712,"6","475.46999747999996","59"
65713,"1","25","43"
65714,"3","227.4499969","57"
65716,"1","162.2799988","20"
65717,"5","323.86000634","24"
65718,"1","20.47999954","12"
65719,"1","99.98999786","36"
65720,"3","90.92000103000001","50"
65721,"2","29.98999977","15"
65722,"2","60","62"
65723,"2","71.94000244","18"
65724,"4","181.94999695","55"
65726,"1","45","19"
65727,"2","346.5","43"
65728,"2","67.98000145","20"
65729,"3","187.92999648","33"
65730,"5","333.86000443","66"
65731,"7","781.51999282","27"
65733,"4","363.97999954","45"
65734,"2","105.56000137000001","19"
65737,"1","14.98999977","61"
65738,"1","138","30"
65739,"2","110.5","42"
65740,"2","80.90000152","18"
65741,"1","69","59"
65742,"2","75.74000168","61"
65743,"2","304.9499969","17"
65744,"1","22","40"
65745,"2","263.9899979","26"
65746,"1","64","23"
65747,"1","62","35"
65748,"5","318.499998091","25"
65750,"2","80.29999924","56"
65751,"1","90","65"
65753,"1","42","55"
65754,"3","214.32000157099998","36"
65755,"2","54.940000530000006","54"
65756,"3","232.97999767","36"
65757,"1","5.949999809","63"
65758,"1","14.98999977","46"
65759,"2","157.95000076","33"
65760,"1","14.98999977","51"
65762,"1","15.06000042","43"
65763,"2","63.98999977","24"
65764,"2","106","42"
65765,"3","157.34000015","41"
65766,"2","11.399999857","67"
65767,"2","89.5","32"
65768,"1","59.5","65"
65769,"2","96.98999977","57"
65770,"1","25","22"
65773,"2","113.45000076","62"
65774,"2","109.329997064","50"
65775,"1","39.99000168","29"
65776,"1","13.89999962","18"
65777,"3","161","24"
65778,"1","58","31"
65779,"2","144.06999969999998","21"
65780,"1","180","18"
65781,"1","99.98999786","34"
65782,"1","218.9499969","15"
65783,"3","116.80000306","51"
65784,"2","57.88999939","27"
65785,"3","128.90000153","64"
65787,"2","144.45000076","15"
65788,"1","49.97000122","37"
65789,"1","50","70"
65790,"2","94.95000076","28"
65792,"1","16.95000076","22"
65793,"3","204.81999396999998","13"
65795,"1","24.5","32"
65796,"2","110.59000015","40"
65797,"1","36.88000107","16"
65798,"1","39.88000107","15"
65799,"2","77.04999923","28"
65800,"1","39.99000168","66"
65801,"1","65","55"
65802,"2","117.79000282","24"
65804,"1","19.97999954","26"
65805,"2","37.22999954","70"
65806,"4","498.97999954","47"
65807,"1","16.98999977","17"
65811,"3","82.879999161","17"
65812,"1","33.99000168","68"
65813,"2","195","51"
65814,"4","181.97999763","23"
65815,"3","95.98999977","39"
65817,"2","75.96999931","56"
65818,"1","24.95000076","29"
65819,"2","172.38000107","47"
65820,"3","182.90000152","54"
65822,"4","231.75000004","12"
65823,"1","29.40999985","61"
65824,"4","87.79000091","17"
65825,"4","309.34999847","53"
65826,"2","274","24"
65827,"1","38","65"
65828,"2","95.97999763","58"
65829,"1","64.94999695","43"
65830,"1","9","49"
65831,"4","155.92000294000002","50"
65832,"3","174.10000229","66"
65833,"2","125","25"
65834,"5","206.82999992","68"
65835,"1","10","16"
65836,"4","467.5","26"
65837,"4","278.48999977","29"
65838,"5","119.83000087799999","33"
65839,"2","107.90000152","50"
65840,"1","9.380000114","23"
65841,"2","103.24000168","35"
65842,"1","21.98999977","30"
65844,"2","90.48000336","14"
65849,"1","105","28"
65850,"3","182.98999977","35"
65851,"1","50","25"
65853,"2","185.9900055","62"
65854,"2","48.110001569999994","48"
65855,"2","57.13000107","30"
65857,"1","32.45000076","21"
65858,"1","25","41"
65859,"4","207.11000538099998","55"
65860,"1","40","41"
65862,"5","702.4899979","17"
65863,"1","36","13"
65865,"4","193.93000031","15"
65866,"1","13.98999977","20"
65869,"2","139.75","52"
65871,"2","68.77000046","26"
65872,"1","79.98999786","51"
65873,"1","40.95000076","12"
65874,"3","102.94000052999999","19"
65875,"3","142.40999889699998","26"
65876,"1","12.98999977","62"
65877,"1","98.63999939","68"
65878,"2","241.9499969","50"
65879,"2","101.95999717000001","64"
65880,"3","219.480001451","53"
65881,"2","14.940000056999999","48"
65882,"3","160.45000076","53"
65884,"1","27","24"
65885,"1","48","44"
65886,"1","21.95000076","22"
65887,"1","49.99000168","53"
65888,"3","171.97999763","49"
65889,"2","69.96999930999999","48"
65890,"1","39.99000168","24"
65892,"3","388.3900146","66"
65893,"2","76.98999977","20"
65894,"2","127.98999786","12"
65895,"1","98","30"
65897,"6","174.23000025500002","62"
65898,"3","168.030006405","25"
65900,"3","123.46999930999999","35"
65901,"1","79.5","48"
65903,"3","153.17000008","12"
65904,"1","49.5","31"
65905,"2","124.9599991","23"
65906,"2","57.36000157","42"
